0,0
125,25
250,0
375,25
500,0
625,25
750,0
875,25
1000,0
1125,25
1250,0
1375,25
1500,0
1625,25
1750,0
1875,25
2000,0
2125,25
2250,0
2375,25
2500,0
2625,25
2750,0
2875,25
3000,0
