0,0
1000,100
2000,0
3000,100
4000,0
5000,100
6000,0
7000,100
8000,0
8500,100
9000,0
9500,100
10000,0
10500,100
11000,0
11500,100
12000,0
12500,100
13000,0
13500,100
14000,0
